subj,task,trial,laterality,log_relative_power
13,ME,189,contra,-1.1945808188823719
13,ME,189,ipsi,-0.6630864005631381
13,ME,190,contra,-0.686958074697669
13,ME,190,ipsi,-0.23485607204843667
13,ME,191,contra,-0.9973519658118007
13,ME,191,ipsi,0.0767792767787206
13,ME,192,contra,-0.613659678753611
13,ME,192,ipsi,0.07718583285087205
13,ME,193,contra,-1.010538500103806
13,ME,193,ipsi,-0.6246448934174351
13,ME,194,contra,-0.6253324334496111
13,ME,194,ipsi,-0.42740440211339203
13,ME,195,contra,-0.9199894662774543
13,ME,195,ipsi,-0.30624646044523957
13,ME,196,contra,-1.5057977847480943
13,ME,196,ipsi,-0.2077324013202349
13,ME,197,contra,-0.142668746192249
13,ME,197,ipsi,-0.1683774209578029
13,ME,198,contra,-0.8610380251675341
13,ME,198,ipsi,0.055833348591851795
13,ME,199,contra,-0.7804467288232937
13,ME,199,ipsi,-0.48125448936038634
13,ME,200,contra,-1.2181318833313923
13,ME,200,ipsi,-0.4901527879802869
13,ME,201,contra,-0.7132506922455305
13,ME,201,ipsi,-1.0151312033893936
13,ME,202,contra,-1.0862398048725566
13,ME,202,ipsi,-0.7109602350513657
13,ME,203,contra,-1.29461676874381
13,ME,203,ipsi,0.008138108195326066
13,ME,204,contra,-0.8365802415550553
13,ME,204,ipsi,-0.0665344408799361
13,ME,205,contra,-1.28238511384454
13,ME,205,ipsi,-0.37048122595148286
13,ME,206,contra,-1.0550580101765854
13,ME,206,ipsi,-0.81247974768864
13,ME,207,contra,-0.9325453473839074
13,ME,207,ipsi,-0.4649215471834576
13,ME,208,contra,-0.634065159833191
13,ME,208,ipsi,0.19963192645209493
13,ME,209,contra,-1.0561264966077057
13,ME,209,ipsi,0.17307996969638356
13,ME,210,contra,-0.9177512864536347
13,ME,210,ipsi,-0.17629468719067817
13,ME,211,contra,-1.0679218853644672
13,ME,211,ipsi,0.21432486244623006
13,ME,212,contra,-1.2553837673599637
13,ME,212,ipsi,-0.1970726315636686
13,ME,213,contra,-0.8807275045548231
13,ME,213,ipsi,-0.3079876693623902
13,ME,214,contra,-0.528381529186019
13,ME,214,ipsi,-0.7342892582878358
13,ME,215,contra,-0.43202534410380466
13,ME,215,ipsi,-0.6097830181633264
13,ME,216,contra,-0.7548906307892455
13,ME,216,ipsi,-0.3562854121949224
13,ME,217,contra,-0.8492149321181498
13,ME,217,ipsi,-0.6026066883045
13,ME,218,contra,-0.27878382463170615
13,ME,218,ipsi,-0.25963722350530904
13,ME,219,contra,-0.5278184136380009
13,ME,219,ipsi,-0.26208517748771293
13,ME,220,contra,-1.1935109252575693
13,ME,220,ipsi,0.26594578072418806
13,ME,221,contra,-1.6564937354977927
13,ME,221,ipsi,-0.7365041074076409
13,ME,222,contra,-0.9467021049028965
13,ME,222,ipsi,-0.14721586602451295
13,ME,223,contra,-0.9228910916057174
13,ME,223,ipsi,-0.9771955718400667
13,ME,224,contra,-0.8110421120190421
13,ME,224,ipsi,0.6065986314106127
13,ME,225,contra,-1.1847977273754493
13,ME,225,ipsi,-0.001836233519871333
13,ME,226,contra,-0.8160354479950641
13,ME,226,ipsi,-0.29873918962126456
13,ME,227,contra,-1.7189238598656855
13,ME,227,ipsi,-0.3771707791238312
13,ME,228,contra,-0.570039627997364
13,ME,228,ipsi,-0.2835937060761649
13,ME,229,contra,-0.7913355920763673
13,ME,229,ipsi,-0.35615507527076784
13,ME,230,contra,-1.0133748412524628
13,ME,230,ipsi,-0.1937311543540852
13,ME,231,contra,-1.2964631439529821
13,ME,231,ipsi,-0.2785583581782532
13,ME,232,contra,-1.009693977498387
13,ME,232,ipsi,-0.5867373917587453
13,ME,233,contra,-0.43152750436828036
13,ME,233,ipsi,-0.26213665432916466
13,ME,234,contra,-0.6036711941447104
13,ME,234,ipsi,-0.21693014827461343
13,ME,235,contra,-1.1600637741411273
13,ME,235,ipsi,-0.5706811362860434
13,ME,236,contra,-1.1549881995870033
13,ME,236,ipsi,-0.5279967527238054
13,ME,237,contra,-0.47968821766274394
13,ME,237,ipsi,-0.3551304102360995
13,ME,238,contra,-1.0607611650933326
13,ME,238,ipsi,-0.39211666719416316
13,ME,239,contra,-1.587682637998961
13,ME,239,ipsi,-0.20861185423339734
13,ME,240,contra,-1.1225773054368635
13,ME,240,ipsi,0.16285805237160222
13,MI,1,contra,-0.997778016234185
13,MI,1,ipsi,-0.30574392507890236
13,MI,2,contra,-0.5853781571711225
13,MI,2,ipsi,-0.16281053725053257
13,MI,3,contra,-0.9403008163990508
13,MI,3,ipsi,-0.04956794004840048
13,MI,4,contra,-0.7003814192519395
13,MI,4,ipsi,0.20551310477959223
13,MI,5,contra,0.11194926986853038
13,MI,5,ipsi,-0.1483556396581557
13,MI,6,contra,-1.3058970490316293
13,MI,6,ipsi,-0.7601316419719808
13,MI,7,contra,-1.3181796152896503
13,MI,7,ipsi,-0.31546270720785996
13,MI,8,contra,-0.962864744161585
13,MI,8,ipsi,-1.1262529911958166
13,MI,9,contra,-0.42400925547959656
13,MI,9,ipsi,-0.38540773582940835
13,MI,10,contra,0.1478522133047564
13,MI,10,ipsi,-0.022283758635503415
13,MI,11,contra,0.07010145436200838
13,MI,11,ipsi,-0.37200994896183304
13,MI,12,contra,-0.6451477446101852
13,MI,12,ipsi,0.009768927054875226
13,MI,13,contra,-0.17248028508129343
13,MI,13,ipsi,0.16518549227722648
13,MI,14,contra,-0.013846227277792833
13,MI,14,ipsi,0.1874364677467938
13,MI,15,contra,-0.24916770324705434
13,MI,15,ipsi,0.6840131560126633
13,MI,16,contra,-0.8368495006545519
13,MI,16,ipsi,0.08754535702636107
13,MI,17,contra,-0.06502265216100628
13,MI,17,ipsi,-0.1997439475729662
13,MI,18,contra,-0.08264424779539958
13,MI,18,ipsi,-0.22029353744312258
13,MI,19,contra,-0.7581269844672258
13,MI,19,ipsi,-0.5748612044567674
13,MI,20,contra,-0.44904397900424237
13,MI,20,ipsi,0.55721470117396
13,MI,21,contra,-0.5450720790307235
13,MI,21,ipsi,-0.0032002674659074304
13,MI,22,contra,-0.5833217761860143
13,MI,22,ipsi,-0.6600871259064038
13,MI,23,contra,-0.5167315736224176
13,MI,23,ipsi,-0.37431882986972376
13,MI,24,contra,0.05254270100930386
13,MI,24,ipsi,-0.7448472271555004
13,MI,25,contra,-0.29287436370787906
13,MI,25,ipsi,-0.2879144256294138
13,MI,26,contra,0.06138749520793574
13,MI,26,ipsi,-0.5845234726047197
13,MI,27,contra,-0.3685789338823604
13,MI,27,ipsi,0.5523267370706304
13,MI,28,contra,-0.1749692725757111
13,MI,28,ipsi,-0.3386591657811278
13,MI,29,contra,-0.0824649587934903
13,MI,29,ipsi,-0.802189277844888
13,MI,30,contra,-0.5638811970766093
13,MI,30,ipsi,-0.025668836499393666
13,MI,31,contra,-0.04348144363613188
13,MI,31,ipsi,-0.5967051363757114
13,MI,32,contra,-0.13268573035835385
13,MI,32,ipsi,0.608551287671548
13,MI,33,contra,0.40156902919198784
13,MI,33,ipsi,-0.1142629491459029
13,MI,34,contra,-0.16547615168376661
13,MI,34,ipsi,-0.4616869403418079
13,MI,35,contra,-0.8811782305409239
13,MI,35,ipsi,-0.5973005240076514
13,MI,36,contra,-0.20594772951151585
13,MI,36,ipsi,-0.7826297323001288
13,MI,37,contra,-0.47776644390613854
13,MI,37,ipsi,-0.284555961321297
13,MI,38,contra,-0.3795039026893866
13,MI,38,ipsi,-0.31069966322974585
13,MI,39,contra,-1.1909057254571471
13,MI,39,ipsi,-0.40630438404305524
13,MI,40,contra,-0.402716174337319
13,MI,40,ipsi,-0.329761115055765
13,MI,41,contra,-0.31141111495391083
13,MI,41,ipsi,0.14254685073138507
13,MI,42,contra,-0.8711162210629906
13,MI,42,ipsi,-0.09095578109991928
13,MI,43,contra,-1.2518588291083448
13,MI,43,ipsi,-0.2439940973593194
13,MI,44,contra,-0.7222130843078027
13,MI,44,ipsi,-0.34924212731114135
13,MI,45,contra,-0.4383537211357926
13,MI,45,ipsi,0.5776366747229871
13,MI,46,contra,-0.5149509617977948
13,MI,46,ipsi,-0.7863226838581072
13,MI,47,contra,-0.06641319153890657
13,MI,47,ipsi,-0.3204769607313881
13,MI,48,contra,-0.044550583698074686
13,MI,48,ipsi,-0.7853832166544746
13,MI,49,contra,-0.5097422059527195
13,MI,49,ipsi,-0.4121068468321193
13,MI,50,contra,-0.44786423266416037
13,MI,50,ipsi,-0.41102124609036106
13,MI,51,contra,-0.563135907317586
13,MI,51,ipsi,-1.41992268154629
13,MI,52,contra,-0.604036334548172
13,MI,52,ipsi,-0.7682483209440725
13,MI,53,contra,0.048326455225376264
13,MI,53,ipsi,-0.14159381339387456
13,MI,54,contra,-0.054155978333891464
13,MI,54,ipsi,-0.28875408147191683
13,MI,55,contra,-0.941093291849762
13,MI,55,ipsi,0.046754166499836713
13,MI,56,contra,-0.9600190134509878
13,MI,56,ipsi,0.05351179286698096
13,MI,57,contra,0.18650062464657063
13,MI,57,ipsi,-1.0174359835007782
13,MI,58,contra,-0.42975332535111166
13,MI,58,ipsi,-0.553382491382293
13,MI,59,contra,-0.20736054515038801
13,MI,59,ipsi,-0.786818317557322
13,MI,60,contra,0.403348189168447
13,MI,60,ipsi,-0.00651756432806358
13,MI,61,contra,-0.7044847247700741
13,MI,61,ipsi,0.8503472526777409
13,MI,62,contra,-0.6241617491671262
13,MI,62,ipsi,-0.5038397534913325
13,MI,63,contra,-0.6418371470790898
13,MI,63,ipsi,-0.46114766770970383
13,MI,64,contra,-0.5135598813414997
13,MI,64,ipsi,-0.02100269661832782
13,MI,65,contra,-0.2813455047763963
13,MI,65,ipsi,-0.5128676770427986
13,MI,66,contra,0.11683100378964495
13,MI,66,ipsi,-0.10452435656152703
13,MI,67,contra,-0.797629988974821
13,MI,67,ipsi,-0.14634850040446462
13,MI,68,contra,0.15706475070237702
13,MI,68,ipsi,-0.3096858663687119
13,MI,69,contra,-0.7124899806806049
13,MI,69,ipsi,0.23763554432358935
13,MI,70,contra,0.17627552681787428
13,MI,70,ipsi,-0.5334484601501142
13,MI,71,contra,-0.3278464497385055
13,MI,71,ipsi,-0.13438168744456935
13,MI,72,contra,-0.3706083196364431
13,MI,72,ipsi,-0.6155882277217171
13,MI,73,contra,-0.8437134491885416
13,MI,73,ipsi,0.09651565964353703
13,MI,74,contra,0.17576863006880816
13,MI,74,ipsi,-0.5333537093385834
13,MI,75,contra,-0.38937957523004524
13,MI,75,ipsi,-0.35010541007101903
13,MI,76,contra,-0.33381417232009536
13,MI,76,ipsi,-0.7402772443247743
13,MI,77,contra,-0.2697476458112079
13,MI,77,ipsi,-0.4331036059833985
13,MI,78,contra,-0.45323203304616944
13,MI,78,ipsi,0.004787774964367053
13,MI,79,contra,-0.3721457788723246
13,MI,79,ipsi,-0.3812923510934236
13,MI,80,contra,0.004408445339803779
13,MI,80,ipsi,-0.4843429752747598
13,MI,81,contra,-0.5310141859528436
13,MI,81,ipsi,-0.41055573779418186
13,MI,82,contra,-0.29654238091695834
13,MI,82,ipsi,-0.5447940138418721
13,MI,83,contra,0.07256272273807063
13,MI,83,ipsi,-0.10842073825897536
13,MI,84,contra,-0.4780929361453869
13,MI,84,ipsi,0.47683606791365757
13,MI,85,contra,-0.6453800707752697
13,MI,85,ipsi,0.01788238670900233
13,MI,86,contra,-0.28071489568994495
13,MI,86,ipsi,-0.2852559518441956
13,MI,87,contra,-0.4599266945504007
13,MI,87,ipsi,-0.5893799025322372
13,MI,88,contra,-0.26228769944667485
13,MI,88,ipsi,-0.38900838248402947
13,MI,89,contra,-0.42630061698427996
13,MI,89,ipsi,-0.5279572030714821
13,MI,90,contra,-0.403887936511677
13,MI,90,ipsi,0.15874231149197116
13,MI,91,contra,-0.4525766209835335
13,MI,91,ipsi,-0.9530168340365909
13,MI,92,contra,0.2612846330102403
13,MI,92,ipsi,-0.25036896293566974
13,MI,93,contra,-0.2586168722159813
13,MI,93,ipsi,-1.4173553715476888
13,MI,94,contra,-1.0429179149142667
13,MI,94,ipsi,-0.44235745962513584
13,MI,95,contra,0.23069454509559306
13,MI,95,ipsi,-0.02688196315059649
13,MI,96,contra,-0.2994141750517283
13,MI,96,ipsi,0.09297417314987683
13,MI,97,contra,-0.07312246835109026
13,MI,97,ipsi,-0.4521477515290587
13,MI,98,contra,-0.33074670611396967
13,MI,98,ipsi,-0.5249777351834077
13,MI,99,contra,-0.2903574563895358
13,MI,99,ipsi,-0.03570121383653069
13,MI,100,contra,-0.008048537665760913
13,MI,100,ipsi,-0.1288508460133742
13,MI,101,contra,-0.5592737870771014
13,MI,101,ipsi,-0.021746404482316933
13,MI,102,contra,-0.5504920389827208
13,MI,102,ipsi,0.19114826808026153
13,MI,103,contra,-0.6001864139728331
13,MI,103,ipsi,-0.6107340525825296
13,MI,104,contra,-0.2814800629971741
13,MI,104,ipsi,0.455826782323333
13,MI,105,contra,-0.13769402788409157
13,MI,105,ipsi,-0.16144343174548226
13,MI,106,contra,0.3200708981657199
13,MI,106,ipsi,-0.37116786240426997
13,MI,107,contra,-0.27943282839714956
13,MI,107,ipsi,0.16524834869855248
13,MI,108,contra,-0.448637063803833
13,MI,108,ipsi,-0.502890334257496
13,MI,109,contra,-0.4964278939434146
13,MI,109,ipsi,0.6738781089543081
13,MI,110,contra,-0.5558474460521429
13,MI,110,ipsi,0.511499658233916
13,MI,111,contra,-0.6773917821612049
13,MI,111,ipsi,-0.5550247822285135
13,MI,112,contra,-0.8631263124106381
13,MI,112,ipsi,-0.637460067958425
13,MI,113,contra,-0.715111445190483
13,MI,113,ipsi,-0.7329538957068404
13,MI,114,contra,-0.8465063543187576
13,MI,114,ipsi,0.05854861514665505
13,MI,115,contra,-0.39060620983287025
13,MI,115,ipsi,-0.1026814266434353
13,MI,116,contra,-1.214488608441726
13,MI,116,ipsi,-0.17541059046352392
13,MI,117,contra,-0.6529562449263554
13,MI,117,ipsi,-0.4854516812000047
13,MI,118,contra,-0.7044964849348634
13,MI,118,ipsi,-0.036804374361861736
13,MI,119,contra,-0.00723162718257947
13,MI,119,ipsi,-0.43220054752125836
13,MI,120,contra,-0.6975594838180021
13,MI,120,ipsi,-0.5625541866181253
13,MI,121,contra,-0.6058846930506424
13,MI,121,ipsi,-0.21928476699276944
13,MI,122,contra,-0.2412297189398472
13,MI,122,ipsi,-0.4402262554673586
13,MI,123,contra,-0.4321563908040763
13,MI,123,ipsi,0.159607915911812
13,MI,124,contra,-0.5725242747423522
13,MI,124,ipsi,-0.5831963514087306
13,MI,125,contra,-0.4161745118514055
13,MI,125,ipsi,-0.23738633771206835
13,MI,126,contra,-1.3258600393187738
13,MI,126,ipsi,-0.024999430278260126
13,MI,127,contra,-0.7477534666467205
13,MI,127,ipsi,-0.507456400157067
13,MI,128,contra,-1.210564239276974
13,MI,128,ipsi,-0.21639359172388095
13,MI,129,contra,-0.3709120906489497
13,MI,129,ipsi,-0.576659152064001
13,MI,130,contra,-0.34505058499433844
13,MI,130,ipsi,-0.26083829656637436
13,MI,131,contra,-1.2248548257672909
13,MI,131,ipsi,-0.25889034385633086
13,MI,132,contra,-0.28680876156184765
13,MI,132,ipsi,0.019686980209381644
13,MI,133,contra,-0.8160852243954162
13,MI,133,ipsi,-0.25768673802173764
13,MI,134,contra,-0.021813269135798896
13,MI,134,ipsi,-0.19387911280370396
13,MI,135,contra,-0.2695110679883014
13,MI,135,ipsi,-0.7336536985313528
13,MI,136,contra,-0.10054488262786199
13,MI,136,ipsi,-0.7549004055532016
13,MI,137,contra,-0.5254017993011001
13,MI,137,ipsi,-0.25122651161098497
13,MI,138,contra,0.2091709170936355
13,MI,138,ipsi,0.5580111174321905
13,MI,139,contra,-0.62963402491767
13,MI,139,ipsi,-0.20064741555024934
13,MI,140,contra,-0.6517973736758421
13,MI,140,ipsi,-0.12504883734947048
13,MI,141,contra,-0.2518488682236766
13,MI,141,ipsi,-0.1420889872397114
13,MI,142,contra,-0.00952943312761767
13,MI,142,ipsi,0.2561065479261801
13,MI,143,contra,-0.5236795987767306
13,MI,143,ipsi,0.14936076841735518
13,MI,144,contra,-0.2979276471307474
13,MI,144,ipsi,-0.3512158672308188
13,MI,145,contra,-0.42667097947179594
13,MI,145,ipsi,-0.17101247934319946
13,MI,146,contra,-0.2705801530371855
13,MI,146,ipsi,-0.017438256914619976
13,MI,147,contra,-0.4591967510254472
13,MI,147,ipsi,0.043289936366994464
13,MI,148,contra,-0.49088041722784004
13,MI,148,ipsi,-0.5928827111056207
13,MI,149,contra,-0.30934412774473247
13,MI,149,ipsi,-0.5910403702556026
13,MI,150,contra,-0.7409362900721279
13,MI,150,ipsi,-0.24898916413622937
13,MI,151,contra,-0.3876531552990061
13,MI,151,ipsi,-0.682869533872399
13,MI,152,contra,-1.0052281081816123
13,MI,152,ipsi,-0.5533080208954102
13,MI,153,contra,-0.8289602136475664
13,MI,153,ipsi,-0.7270171932849395
13,MI,154,contra,-0.7511724337442799
13,MI,154,ipsi,-0.6620623954713691
13,MI,155,contra,-0.36444881513109517
13,MI,155,ipsi,-0.328909073581947
13,MI,156,contra,-0.6643039321106552
13,MI,156,ipsi,-0.24613895170999975
13,MI,157,contra,-0.3740215426907434
13,MI,157,ipsi,0.21404456684633033
13,MI,158,contra,-0.2512161431269209
13,MI,158,ipsi,-0.3619686997504753
13,MI,159,contra,-0.812532806259833
13,MI,159,ipsi,-0.582068101143228
13,MI,160,contra,0.19735639168028318
13,MI,160,ipsi,-0.6402478107714046
13,MI,161,contra,-0.3914520719770299
13,MI,161,ipsi,0.04170829118066072
13,MI,162,contra,-0.8293144695227165
13,MI,162,ipsi,-0.6330129344266058
13,MI,163,contra,-0.7052169640161537
13,MI,163,ipsi,-0.8642804935922228
13,MI,164,contra,-0.913601578594158
13,MI,164,ipsi,-0.5582689758631151
13,MI,165,contra,-0.47143546231843825
13,MI,165,ipsi,-0.5511023891512675
13,MI,166,contra,-0.4789788255364139
13,MI,166,ipsi,-0.1729791131761543
13,MI,167,contra,-0.49945099019444816
13,MI,167,ipsi,0.2311660578307428
13,MI,168,contra,0.0787529340042461
13,MI,168,ipsi,-0.5169893588850902
13,MI,169,contra,-0.04892574243348513
13,MI,169,ipsi,-0.5500802121994619
13,MI,170,contra,-0.8379122400838259
13,MI,170,ipsi,-0.7793085912684299
13,MI,171,contra,-0.23935017877051218
13,MI,171,ipsi,-0.4410655744978683
13,MI,172,contra,-0.8576760317951766
13,MI,172,ipsi,-0.24026588484019923
13,MI,173,contra,-0.7322318126127244
13,MI,173,ipsi,-0.06798322630685574
13,MI,174,contra,-0.35092116455690403
13,MI,174,ipsi,-0.44574983457182527
13,MI,175,contra,-0.44462227629507967
13,MI,175,ipsi,-0.5614226472450751
13,MI,176,contra,-0.3964721761215162
13,MI,176,ipsi,-0.3056360468434525
13,MI,177,contra,-0.7264279944070184
13,MI,177,ipsi,-1.1514448948543734
13,MI,178,contra,-0.08943323200004666
13,MI,178,ipsi,0.1377771175157692
13,MI,179,contra,-1.1856191507259224
13,MI,179,ipsi,-0.16818633143646808
13,MI,180,contra,-0.7142621828051812
13,MI,180,ipsi,-0.7310667011571054
13,MI,181,contra,-0.5465064335205511
13,MI,181,ipsi,0.11652457423320184
13,MI,182,contra,-0.4377857867427019
13,MI,182,ipsi,-0.7904628490901485
13,MI,183,contra,-0.1191014711413918
13,MI,183,ipsi,-0.3870667062554352
13,MI,184,contra,-0.3602884742911485
13,MI,184,ipsi,-0.5237384299390244
13,MI,185,contra,-0.04764524365893025
13,MI,185,ipsi,-0.23612567296504652
13,MI,186,contra,-0.5039167449512305
13,MI,186,ipsi,0.2206543393395583
13,MI,187,contra,-0.5166004189052796
13,MI,187,ipsi,-0.1537671968331142
13,MI,188,contra,-0.707933864043661
13,MI,188,ipsi,0.38787804964156847
13,MI,189,contra,-0.24990307874274076
13,MI,189,ipsi,0.0015592127343304063
13,MI,190,contra,-0.5508002848894369
13,MI,190,ipsi,0.3042025687298194
13,MI,191,contra,-0.6916664838795474
13,MI,191,ipsi,-0.060246147078712814
13,MI,192,contra,-1.270033255139982
13,MI,192,ipsi,0.08679027508253645
13,MI,193,contra,-0.41131441075984865
13,MI,193,ipsi,-0.4556128505965546
13,MI,194,contra,-0.9080563102550263
13,MI,194,ipsi,-0.7225155200612094
13,MI,195,contra,-1.2530423795222432
13,MI,195,ipsi,0.5826742139246566
13,MI,196,contra,-0.7333070924072816
13,MI,196,ipsi,-0.12898109176950237
13,MI,197,contra,0.4771994013764047
13,MI,197,ipsi,-0.6960262689277439
13,MI,198,contra,-0.4586154878470401
13,MI,198,ipsi,-0.6052963547551027
13,MI,199,contra,-0.5151564751554959
13,MI,199,ipsi,-0.2253879127584178
13,MI,200,contra,-0.37988865348237333
13,MI,200,ipsi,0.19796070085081086
13,MI,201,contra,-0.7057704316602145
13,MI,201,ipsi,-0.03528253111625895
13,MI,202,contra,-0.37187249408760054
13,MI,202,ipsi,0.05277165982612447
13,MI,203,contra,-0.8504541647523871
13,MI,203,ipsi,-0.9113112429861151
13,MI,204,contra,-0.22970662173232081
13,MI,204,ipsi,-0.14018800192336595
13,MI,205,contra,-0.7273200153483641
13,MI,205,ipsi,-0.5901742388843201
13,MI,206,contra,-0.2392730217932328
13,MI,206,ipsi,-0.5990740010539707
13,MI,207,contra,-0.1449625322212481
13,MI,207,ipsi,-0.447697005323332
13,MI,208,contra,-0.7395689383216797
13,MI,208,ipsi,0.005439778595173972
13,MI,209,contra,-0.5894760910080632
13,MI,209,ipsi,-0.5768823320869779
13,MI,210,contra,-1.245287103168308
13,MI,210,ipsi,-0.46507538723894626
13,MI,211,contra,-1.2671533882872241
13,MI,211,ipsi,-1.0390451162094587
13,MI,212,contra,-0.885222737455853
13,MI,212,ipsi,0.13983185658659258
13,MI,213,contra,-0.4342512826114013
13,MI,213,ipsi,-0.07864633238708552
13,MI,214,contra,-0.11051744818968934
13,MI,214,ipsi,-0.7218469955831173
13,MI,215,contra,-0.8246256511724483
13,MI,215,ipsi,-0.0591204398160301
13,MI,216,contra,-0.8643144153685189
13,MI,216,ipsi,-0.21509911162473583
13,MI,217,contra,-0.545480156260572
13,MI,217,ipsi,-1.0041652005811432
13,MI,218,contra,-0.7665171490416992
13,MI,218,ipsi,-0.22907452652664168
13,MI,219,contra,-0.6451160850094725
13,MI,219,ipsi,-0.1481488775941936
13,MI,220,contra,-0.6113228478436038
13,MI,220,ipsi,-0.2595774012698563
13,MI,221,contra,-0.35671238423366675
13,MI,221,ipsi,-0.12263736150848678
13,MI,222,contra,-0.6605909807528303
13,MI,222,ipsi,-0.5286011404883877
13,MI,223,contra,-0.5938947044658898
13,MI,223,ipsi,-0.08436360624423034
13,MI,224,contra,-0.6989926914848369
13,MI,224,ipsi,-0.27484428862998467
13,MI,225,contra,-0.9112477783703898
13,MI,225,ipsi,-0.44847539780471024
13,MI,226,contra,-0.2738533104853537
13,MI,226,ipsi,-0.6992069267499958
13,MI,227,contra,-0.7500106869170899
13,MI,227,ipsi,-0.9803797016037973
13,MI,228,contra,-1.0535097179647912
13,MI,228,ipsi,-0.0624034936719014
13,MI,229,contra,-0.9821039019819059
13,MI,229,ipsi,-0.4591179405162367
13,MI,230,contra,-0.24278701066251818
13,MI,230,ipsi,-0.2716870719932898
13,MI,231,contra,-0.3227027894949398
13,MI,231,ipsi,0.12899376753472852
13,MI,232,contra,-0.5927166040050232
13,MI,232,ipsi,-0.022165770280784647
13,MI,233,contra,-0.45414089922147727
13,MI,233,ipsi,-0.13913432925784794
13,MI,234,contra,-0.7194275503447094
13,MI,234,ipsi,-0.7053728446063323
13,MI,235,contra,-0.3922234008846502
13,MI,235,ipsi,0.7014155886619288
13,MI,236,contra,-0.11533287474422227
13,MI,236,ipsi,-0.4128313681954845
13,MI,237,contra,-0.18214344846718622
13,MI,237,ipsi,-0.1906884501392823
13,MI,238,contra,-0.7151706847278377
13,MI,238,ipsi,-0.04956799705055853
13,MI,239,contra,-0.5986660928464324
13,MI,239,ipsi,-0.8057933035942899
13,MI,240,contra,-0.7190958739764556
13,MI,240,ipsi,-0.5099697025639423
14,ME,1,contra,-1.3084258935853637
14,ME,1,ipsi,-0.22633261225553425
14,ME,2,contra,0.4387800704004108
14,ME,2,ipsi,-1.7790814377753235
14,ME,3,contra,-0.7605034558702563
14,ME,3,ipsi,-1.063408915861428
14,ME,4,contra,-1.0015700263864629
14,ME,4,ipsi,-0.9527590931647514
14,ME,5,contra,-0.9332669852065609
14,ME,5,ipsi,-1.91502556276486
14,ME,6,contra,-1.200771079982728
14,ME,6,ipsi,-1.1162472595739381
14,ME,7,contra,-0.8387272752593881
14,ME,7,ipsi,-0.6756375424539285
14,ME,8,contra,-2.319547575293753
14,ME,8,ipsi,-0.8051533628888419
14,ME,9,contra,-0.7825769385417727
14,ME,9,ipsi,-0.8495507250716562
14,ME,10,contra,-1.0349246027402692
14,ME,10,ipsi,-0.5000077035851525
14,ME,11,contra,-0.5962054668537186
14,ME,11,ipsi,-0.15962505901378032
14,ME,12,contra,0.364241313721289
14,ME,12,ipsi,-0.43908734399187144
14,ME,13,contra,-0.6819134182231255
14,ME,13,ipsi,-0.9325790184357061
14,ME,14,contra,-1.0596763422944186
14,ME,14,ipsi,-0.5905641386002318
14,ME,15,contra,-0.5794220185518507
14,ME,15,ipsi,-0.7363173865692924
14,ME,16,contra,-0.9639868449991053
14,ME,16,ipsi,-0.22031469725175923
14,ME,17,contra,-1.1841965713854667
14,ME,17,ipsi,-0.12272942992539071
14,ME,18,contra,-0.993276736695657
14,ME,18,ipsi,-0.7207703963405839
14,ME,19,contra,-2.010951666846462
14,ME,19,ipsi,-1.1253914949085388
14,ME,20,contra,-2.0853794187193713
14,ME,20,ipsi,-0.2165037615414751
14,ME,21,contra,-0.7795716203651704
14,ME,21,ipsi,-1.0743631058265626
14,ME,22,contra,-1.235795069699804
14,ME,22,ipsi,-0.4459211787691876
14,ME,23,contra,-1.6676829412179772
14,ME,23,ipsi,-1.1502266031323671
14,ME,24,contra,-1.6400012336879939
14,ME,24,ipsi,-0.9524460613260052
14,ME,25,contra,-1.2204786242299603
14,ME,25,ipsi,-0.9575376036782571
14,ME,26,contra,-1.1053611512715513
14,ME,26,ipsi,-0.8588219735994163
14,ME,27,contra,-0.6245738962534256
14,ME,27,ipsi,-0.7707249944016825
14,ME,28,contra,-1.3734142670498124
14,ME,28,ipsi,-1.0566224801156867
14,ME,29,contra,-1.0023892455779275
14,ME,29,ipsi,-0.6996557225185632
14,ME,30,contra,-1.1206724715322753
14,ME,30,ipsi,-0.8678235650995059
14,ME,31,contra,-1.1719515829170182
14,ME,31,ipsi,-0.19991959940916626
14,ME,32,contra,-0.9166282678592994
14,ME,32,ipsi,-0.39934889827290815
14,ME,33,contra,-1.2446213677575086
14,ME,33,ipsi,-1.030707168819893
14,ME,34,contra,-1.4989605490235098
14,ME,34,ipsi,-1.2758836827290039
14,ME,35,contra,-0.8533378335476268
14,ME,35,ipsi,-0.5429827131182874
14,ME,36,contra,-0.9843534442783313
14,ME,36,ipsi,0.3436534441061049
14,ME,37,contra,-0.5991545378843531
14,ME,37,ipsi,-0.9178676440308788
14,ME,38,contra,-0.7087146402596372
14,ME,38,ipsi,-0.5821629765356815
14,ME,39,contra,-0.9364529999817064
14,ME,39,ipsi,0.41595796683711517
14,ME,40,contra,-1.261130950531651
14,ME,40,ipsi,-0.8127145151160551
14,ME,41,contra,-0.11939627244362727
14,ME,41,ipsi,-0.38331656979145057
14,ME,42,contra,-1.511208498835211
14,ME,42,ipsi,-0.7348639053793258
14,ME,43,contra,-1.3152863438442088
14,ME,43,ipsi,-0.4289841566110807
14,ME,44,contra,-0.4287270691689645
14,ME,44,ipsi,-1.3442323783955399
